Date,Open,High,Low,Close,Volume,return_log,Current Ratio,EPS,ROA,MACD,RSI,SMA1,SMA2,SMA3,Sentiment
2020-01-20,7100.0,7125.0,6975.0,7000.0,22389100,-0.010657294473988443,1.3048482998304642,528.7080327868853,6.091643750416379,53.15193280914718,56.09756097560975,7046.428571428572,7000.0,7000.0,0.0
2020-01-21,7025.0,7025.0,6925.0,7025.0,12520300,0.0035650661644961446,1.3055371844804575,528.3339344262296,6.0878510750274195,51.76561943742763,57.14285714285714,7075.0,6953.571428571428,7025.0,0.0
2020-01-22,7025.0,7075.0,6975.0,7000.0,20100300,-0.0035650661644961446,1.306226069130451,527.9598360655738,6.084058399638459,48.09525289904559,55.81395348837209,7085.714285714285,6962.5,7000.0,0.0
2020-01-23,7050.0,7100.0,7000.0,7050.0,18020200,0.0071174677688645716,1.3069149537804445,527.5857377049181,6.080265724249499,48.66011953821453,54.76190476190476,7067.857142857143,6969.642857142857,7050.0,0.0
2020-01-24,7000.0,7050.0,6975.0,6975.0,13710000,-0.010695289116748441,1.3076038384304378,527.2116393442624,6.076473048860539,42.56524161120251,62.16216216216216,7035.714285714285,6985.714285714285,6975.0,0.1443150799999999
2020-01-27,6975.0,6975.0,6700.0,6725.0,17470800,-0.03650040221952722,1.309670492380418,526.0893442622952,6.065095022693659,17.36195843065343,47.82608695652174,6978.571428571428,6982.142857142857,6725.0,0.0
2020-01-28,6675.0,6825.0,6650.0,6825.0,23466100,0.01476041558312069,1.3103593770304116,525.7152459016394,6.061302347304699,5.395147295685092,52.0,6942.857142857143,6985.714285714285,6825.0,0.0
2020-01-29,6850.0,6850.0,6750.0,6825.0,12646100,0.0,1.3110482616804051,525.3411475409837,6.057509671915739,-4.0420425940556015,47.82608695652174,6917.857142857143,6982.142857142857,6825.0,0.32614896
2020-01-30,6775.0,6800.0,6625.0,6625.0,25324800,-0.02974196919873684,1.3117371463303984,524.9670491803279,6.053716996526779,-27.344205127681562,42.30769230769231,6860.714285714285,6967.857142857143,6625.0,0.0
2020-01-31,6650.0,6675.0,6350.0,6350.0,66460400,-0.04239555896768543,1.312426030980392,524.5929508196722,6.049924321137818,-67.2265922394663,30.508474576271183,6767.857142857143,6926.785714285715,6350.0,0.40208563
2020-02-03,6275.0,6425.0,6250.0,6275.0,34538400,-0.011881327886753112,1.3144926849303722,523.470655737705,6.0385462949709385,-103.69026770038636,15.384615384615387,6657.142857142857,6862.5,6275.0,0.3498422675
2020-02-04,6350.0,6450.0,6300.0,6400.0,46272800,0.01972450534777792,1.3151815695803655,523.0965573770492,6.034753619581979,-121.1055089566571,21.42857142857143,6575.0,6805.357142857143,6400.0,0.2253924933333333
2020-02-05,6450.0,6500.0,6300.0,6400.0,32227100,0.0,1.315870454230359,522.7224590163935,6.030960944193018,-133.36980898414458,22.64150943396227,6528.571428571428,6753.571428571428,6400.0,0.2446164032727272
2020-02-06,6500.0,6525.0,6425.0,6500.0,26015800,0.015504186535965303,1.3165593388803525,522.3483606557378,6.027168268804059,-133.48149921668755,29.090909090909093,6482.142857142857,6712.5,6500.0,0.204382994
2020-02-07,6550.0,6550.0,6400.0,6400.0,13918700,-0.015504186535965303,1.3172482235303458,521.974262295082,6.023375593415098,-140.02505710011246,28.57142857142857,6421.428571428572,6669.642857142857,6400.0,0.2767793
2020-02-10,6400.0,6400.0,6175.0,6200.0,45366900,-0.031748698314579826,1.319314877480326,520.8519672131148,6.011997567248218,-159.51046504752412,23.80952380952381,6360.714285714285,6610.714285714285,6200.0,0.2365557333333333
2020-02-11,6300.0,6300.0,6050.0,6100.0,54325000,-0.016260520871780315,1.3200037621303196,520.4778688524591,6.008204891859258,-180.93623520521214,22.727272727272734,6325.0,6546.428571428572,6100.0,0.254825175
2020-02-12,6075.0,6100.0,5925.0,5975.0,51100700,-0.02070467336169024,1.3206926467803128,520.1037704918033,6.004412216470298,-205.63236583923754,18.840579710144937,6282.142857142857,6469.642857142857,6732.5,0.2550684075
2020-02-13,5975.0,6025.0,5925.0,5950.0,33021700,-0.004192878260036892,1.3213815314303063,519.7296721311476,6.000619541081338,-224.63209934636143,19.40298507462687,6217.857142857143,6396.428571428572,6701.666666666667,0.3227624
2020-02-14,5975.0,6100.0,5925.0,6100.0,60901000,0.024897551621727132,1.3220704160802998,519.3555737704919,5.996826865692378,-224.99220851181235,30.158730158730165,6175.0,6351.785714285715,6673.333333333333,0.147764085
2020-02-17,6150.0,6175.0,6050.0,6100.0,16567600,0.0,1.3241370700302801,518.2332786885246,5.985448839525498,-222.7103315501381,25.423728813559322,6117.857142857143,6300.0,6651.666666666667,0.1982540266666666
2020-02-18,6050.0,6200.0,6050.0,6100.0,27960300,0.0,1.3248259546802734,517.8591803278689,5.981656164136537,-218.38452673344,25.423728813559322,6075.0,6248.214285714285,6629.166666666667,0.070112586
2020-02-19,6175.0,6250.0,6150.0,6250.0,35186100,0.02429269256904476,1.325514839330267,517.4850819672132,5.977863488747578,-200.54083889433423,36.84210526315789,6082.142857142857,6221.428571428572,6611.666666666667,0.1515230199999999
2020-02-20,6275.0,6275.0,6125.0,6275.0,37995400,0.00399202126953746,1.3262037239802604,517.1109836065574,5.974070813358617,-182.28107390478635,46.80851063829787,6107.142857142857,6216.071428571428,6591.666666666667,0.2304255975
2020-02-21,6275.0,6300.0,6150.0,6200.0,33804700,-0.012024192966801905,1.3268926086302537,516.7368852459017,5.9702781379696575,-171.88061901092624,46.80851063829787,6139.285714285715,6210.714285714285,6570.833333333333,0.16814287
2020-02-24,6050.0,6150.0,6025.0,6100.0,34190600,-0.016260520871780315,1.328959262580234,515.6145901639345,5.958900111802778,-169.75056894866157,36.95652173913044,6160.714285714285,6189.285714285715,6543.333333333333,0.0
2020-02-25,6000.0,6275.0,5975.0,6225.0,40723200,0.02028467117150612,1.3296481472302275,515.2404918032787,5.955107436413817,-156.17573691755751,43.13725490196078,6178.571428571428,6176.785714285715,6511.666666666667,0.19071105
2020-02-26,6100.0,6150.0,6050.0,6050.0,34453700,-0.028515170308020643,1.3303370318802208,514.866393442623,5.951314761024857,-157.72051823885704,33.33333333333333,6171.428571428572,6144.642857142857,6473.333333333333,0.282595094
2020-02-27,6100.0,6100.0,5950.0,5950.0,44801100,-0.016667052485212608,1.3310259165302143,514.4922950819673,5.947522085635897,-165.11064014883323,33.33333333333333,6150.0,6112.5,6434.166666666667,0.2014709499999999
2020-02-28,5850.0,5850.0,5525.0,5525.0,100693900,-0.07410797215372078,1.3317148011802078,514.1181967213115,5.943729410246937,-202.92215286862938,28.57142857142857,6046.428571428572,6064.285714285715,6382.5,0.0
2020-03-02,5700.0,5850.0,5625.0,5700.0,63765800,0.031182927436686825,1.333781455130188,512.9959016393443,5.932351384080057,-216.27394029446805,37.87878787878788,5964.285714285715,6035.714285714285,6339.166666666667,0.1613154
2020-03-03,5850.0,5975.0,5775.0,5900.0,53817300,0.03448617607116944,1.3344703397801814,512.6218032786886,5.928558708691097,-208.31566616605687,47.826086956521735,5921.428571428572,6030.357142857143,6301.666666666667,0.137096205
2020-03-04,5900.0,6025.0,5875.0,5975.0,43566600,0.012631746905901409,1.3351592244301749,512.2477049180328,5.924766033302137,-193.72367741968174,50.70422535211267,5903.571428571428,6032.142857142857,6267.5,0.2642778866666667
2020-03-05,6025.0,6050.0,5875.0,6050.0,40537300,0.012474174225175716,1.3358481090801684,511.8736065573771,5.9209733579131765,-174.10062438568912,48.529411764705884,5878.571428571428,6028.571428571428,6234.166666666667,0.14839084
2020-03-06,5950.0,5950.0,5675.0,5675.0,31282500,-0.0639877086752847,1.3365369937301617,511.49950819672137,5.917180682524217,-186.6569147506725,39.75903614457832,5825.0,5998.214285714285,6190.833333333333,0.1398729855666666
2020-03-09,5500.0,5500.0,5025.0,5025.0,87904100,-0.12164510942232631,1.338603647680142,510.3772131147541,5.905802656357336,-246.21917170613688,30.275229357798167,5692.857142857143,5921.428571428572,6134.166666666667,0.2568536
2020-03-10,5100.0,5325.0,5100.0,5150.0,86444600,0.02457126073050553,1.3392925323301355,510.0031147540984,5.902009980968376,-280.1073311817154,29.629629629629633,5639.285714285715,5842.857142857143,6078.333333333333,0.23987098
2020-03-11,5150.0,5175.0,5050.0,5125.0,45134700,-0.004866189651172803,1.3399814169801287,509.62901639344267,5.898217305579417,-305.4600791334451,28.70370370370371,5557.142857142857,5760.714285714285,6021.666666666667,0.0
2020-03-12,5000.0,5025.0,4820.0,4910.0,64824200,-0.0428565832180432,1.3406703016301222,509.2549180327869,5.894424630190456,-338.9933138063561,27.288732394366193,5415.714285714285,5668.571428571428,5964.5,0.27831265
2020-03-13,4910.0,4910.0,4910.0,4910.0,0,0.0,1.3413591862801157,508.88081967213117,5.8906319548014965,-361.4026194468843,28.284671532846716,5263.571428571428,5583.571428571428,5916.5,0.16495346
2020-03-16,4770.0,4770.0,4530.0,4590.0,55655900,-0.06739391773397507,1.343425840230096,507.758524590164,5.879253928634616,-400.3682848980461,22.1465076660988,5055.0,5466.785714285715,5860.333333333333,0.19501933
2020-03-17,4590.0,4600.0,4270.0,4270.0,67166600,-0.07226619683192048,1.3441147248800893,507.3844262295082,5.875461253245656,-451.86140415581576,21.103896103896105,4854.285714285715,5339.642857142857,5789.333333333333,0.1105870368
2020-03-18,4290.0,4350.0,3980.0,4150.0,61972000,-0.02850549299792604,1.3448036095300828,507.01032786885247,5.8716685778566955,-496.6282479713809,20.967741935483872,4729.285714285715,5211.071428571428,5714.333333333333,0.170513015
2020-03-19,4020.0,4020.0,3860.0,3860.0,27066700,-0.07244115076586866,1.345492494180076,506.6362295081968,5.867875902467736,-549.1763079639586,21.922428330522777,4545.0,5092.142857142857,5626.333333333333,0.2702803588461538
2020-03-20,3890.0,3900.0,3590.0,3780.0,141147800,-0.020943173845243024,1.3461813788300696,506.262131147541,5.864083227078776,-590.4697873545656,16.55052264808363,4352.857142857143,4955.0,5539.0,0.36648784
2020-03-23,3780.0,3780.0,3520.0,3520.0,40318500,-0.07126302002149032,1.34824803278005,505.13983606557383,5.852705200911895,-636.8339687876105,9.38566552901024,4154.285714285715,4785.0,5449.666666666667,0.13903476
2020-03-24,3570.0,3610.0,3280.0,3280.0,89502100,-0.07061756721395263,1.3489369174300434,504.7657377049181,5.848912525522936,-685.0471141407061,6.46203554119549,3921.4285714285716,4592.5,5355.666666666667,0.161110965
2020-03-26,3220.0,3680.0,3220.0,3620.0,180290700,0.09863060344162733,1.3503146867300302,504.0175409836066,5.8413271747450155,-687.8916341279955,13.839285714285722,3782.8571428571427,4418.928571428572,5277.166666666667,0.0
2020-03-27,3650.0,4360.0,3650.0,4080.0,150312000,0.11962296257839,1.3510035713800237,503.64344262295083,5.837534499356055,-645.5858690567502,26.85050798258345,3755.714285714286,4305.0,5214.833333333333,0.120060282
2020-03-30,4080.0,4080.0,3800.0,3800.0,45490800,-0.07109592168372991,1.353070225330004,502.52114754098363,5.826156473189175,-627.4194050373217,30.081300813008127,3705.714285714286,4217.5,5138.166666666667,0.157151615
2020-03-31,3880.0,3980.0,3740.0,3900.0,62534800,0.02597548640325975,1.3537591099799973,502.1470491803279,5.822363797800215,-598.0591337396227,29.508196721311478,3711.4285714285716,4128.214285714285,5064.833333333333,0.13216749
2020-04-01,3880.0,4090.0,3650.0,3770.0,78042900,-0.03390155167568132,1.3544479946299908,501.7729508196722,5.818571122411255,-578.6109538483815,28.526148969889064,3710.0,4031.4285714285716,4987.166666666667,0.25684887
2020-04-02,3670.0,3930.0,3580.0,3930.0,39717300,0.04156442442125119,1.355136879279984,501.39885245901644,5.814778447022295,-544.0163860834673,34.19354838709677,3768.5714285714284,3961.4285714285716,4909.833333333333,0.22173678
2020-04-03,3990.0,4050.0,3860.0,3900.0,42577100,-0.007662872745569871,1.3558257639299776,501.0247540983607,5.810985771633335,-513.1059254575835,33.86581469648563,3857.1428571428573,3889.285714285714,4830.666666666667,0.2460927
2020-04-06,3920.0,4040.0,3880.0,4030.0,71205800,0.032789822822991255,1.3578924178799578,499.9024590163935,5.799607745466455,-472.6705967568755,40.47619047619048,3915.714285714286,3849.285714285714,4758.333333333333,0.2041011875
2020-04-07,4060.0,4250.0,3960.0,4060.0,79018000,0.0074165976550499835,1.3585813025299514,499.52836065573774,5.795815070077495,-433.2107740226247,46.0377358490566,3912.8571428571427,3834.285714285714,4690.333333333333,0.1953586288888888
2020-04-08,4000.0,4030.0,3810.0,3850.0,55980400,-0.05310982531394792,1.3592701871799446,499.154262295082,5.7920223946885345,-414.1102203245923,44.52554744525547,3920.0,3812.8571428571427,4611.166666666667,0.13199485
2020-04-09,3870.0,4120.0,3870.0,4090.0,53526100,0.06047182175501753,1.3599590718299381,498.78016393442624,5.788229719299575,-375.2808951158813,54.27509293680298,3947.1428571428573,3829.285714285714,4545.833333333333,0.1551168733333333
2020-04-13,4090.0,4150.0,3920.0,3960.0,27520900,-0.03230094478832157,1.362714610429912,497.2837704918033,5.773059017743734,-350.95272413907514,53.284671532846716,3974.285714285714,3842.1428571428573,4479.5,0.0
2020-04-14,3960.0,4030.0,3920.0,3960.0,64571400,0.0,1.3634034950799052,496.90967213114754,5.769266342354775,-327.8927300787391,58.87096774193549,3978.5714285714284,3873.5714285714284,4427.333333333333,0.1331943
2020-04-15,4000.0,4000.0,3800.0,3820.0,86149800,-0.03599360264790619,1.3640923797298987,496.53557377049185,5.765473666965814,-317.2572050448148,61.34453781512605,3967.1428571428573,3912.1428571428573,4364.666666666667,0.0
2020-04-16,3780.0,3780.0,3620.0,3620.0,61494300,-0.053776396780802926,1.364781264379892,496.1614754098361,5.7616809915768545,-321.26347796644313,50.0,3908.5714285714284,3912.1428571428573,4288.666666666667,0.1622810857142857
2020-04-17,3680.0,3840.0,3680.0,3800.0,78593000,0.04852704089466009,1.3654701490298855,495.78737704918035,5.757888316187894,-306.3821991675313,42.857142857142854,3871.4285714285716,3892.1428571428573,4216.166666666667,0.163216815
2020-04-20,3800.0,3830.0,3710.0,3720.0,50406600,-0.02127739844728538,1.3675368029798658,494.66508196721315,5.746510290021014,-297.61330894995035,47.72727272727273,3852.8571428571427,3886.4285714285716,4138.5,0.0
2020-04-21,3710.0,3740.0,3610.0,3640.0,36590700,-0.021739986636406528,1.3682256876298593,494.2909836065574,5.7427176146320535,-293.7332575378864,42.52873563218391,3788.5714285714284,3867.8571428571427,4070.6666666666665,0.116255865
2020-04-22,3600.0,3660.0,3450.0,3640.0,76750500,0.0,1.3689145722798526,493.91688524590165,5.738924939243094,-287.34594366760393,45.96273291925466,3742.8571428571427,3858.5714285714284,4024.5,0.182963602
2020-04-23,3700.0,3790.0,3650.0,3760.0,85068700,0.03243527575315497,1.369603456929846,493.54278688524596,5.735132263854134,-269.4943907074953,44.58598726114649,3714.285714285714,3846.4285714285716,3978.1666666666665,0.1078995
2020-04-24,3760.0,3760.0,3610.0,3630.0,49597000,-0.03518630912504328,1.3702923415798396,493.1686885245902,5.731339588465174,-262.8073404885213,41.91616766467066,3687.1428571428573,3827.1428571428573,3928.3333333333335,0.0
2020-04-27,3670.0,3760.0,3570.0,3710.0,45682200,0.021799228342583632,1.3723589955298197,492.04639344262296,5.719961562298294,-248.19147675013983,40.12345679012345,3700.0,3804.285714285714,3888.3333333333335,0.2152312746666667
2020-04-28,3750.0,3790.0,3630.0,3740.0,53532700,0.008053734807097257,1.3730478801798132,491.67229508196726,5.716168886909333,-231.51874616593614,40.12345679012345,3691.4285714285716,3781.4285714285716,3849.3333333333335,0.40354756
2020-04-29,3770.0,3780.0,3650.0,3690.0,40557200,-0.01345915337400605,1.3737367648298067,491.2981967213115,5.712376211520374,-219.80627922770373,44.52054794520548,3687.1428571428573,3770.0,3819.3333333333335,0.0855461365
2020-04-30,3750.0,3860.0,3720.0,3850.0,92257000,0.042446690247258445,1.3744256494798,490.92409836065576,5.708583536131414,-195.36139739031114,41.30434782608696,3717.1428571428573,3752.8571428571427,3805.3333333333335,0.1511312962857142
2020-05-04,3750.0,3750.0,3610.0,3610.0,71301800,-0.06436537595490321,1.3771811880797737,489.4277049180328,5.6934128345755735,-193.12838287508566,38.255033557046985,3712.8571428571427,3727.8571428571427,3787.3333333333335,0.1411565725
2020-05-05,3630.0,3660.0,3580.0,3610.0,54983300,0.0,1.3778700727297672,489.05360655737707,5.689620159186613,-189.177976826119,38.255033557046985,3691.4285714285716,3702.8571428571427,3779.0,0.243900885
2020-05-06,3610.0,3680.0,3580.0,3640.0,70425000,0.008275909303858242,1.3785589573797605,488.6795081967213,5.685827483797653,-181.53389257890967,43.47826086956522,3692.8571428571427,3690.0,3774.3333333333335,0.1349242225
2020-05-08,3690.0,3740.0,3600.0,3740.0,63346500,0.027101929777792577,1.3799367266797473,487.93131147540987,5.678242133019733,-165.4989673985733,54.6875,3697.1428571428573,3698.5714285714284,3781.6666666666665,0.0
2020-05-11,3760.0,3920.0,3750.0,3920.0,79511800,0.04700604237592998,1.3820033806297276,486.8090163934427,5.666864106852853,-136.6909893524571,54.6875,3722.8571428571427,3707.1428571428573,3803.0,0.0
2020-05-12,3920.0,3920.0,3780.0,3820.0,58347900,-0.025841231183887814,1.3826922652797211,486.4349180327869,5.663071431463893,-120.54011208723841,53.846153846153854,3741.4285714285716,3714.285714285714,3809.6666666666665,0.24608993
2020-05-13,3820.0,3820.0,3710.0,3730.0,44974600,-0.02384218896275847,1.3833811499297146,486.0608196721312,5.659278756074933,-113.69210155651399,53.43511450381679,3724.285714285714,3720.714285714286,3798.0,0.2033723357142857
2020-05-14,3700.0,3710.0,3530.0,3570.0,80570900,-0.04384263786417719,1.384070034579708,485.6867213114754,5.655486080685972,-119.79474741926242,47.61904761904762,3718.5714285714284,3715.714285714286,3790.3333333333335,0.18280336
2020-05-15,3590.0,3720.0,3560.0,3710.0,65284900,0.03846628082779624,1.3847589192297014,485.3126229508197,5.651693405297013,-112.04274919299132,48.322147651006716,3732.8571428571427,3712.1428571428573,3784.0,0.1566805
2020-05-18,3720.0,3950.0,3710.0,3910.0,88368200,0.052505497377930865,1.3868255731796817,484.1903278688525,5.640315379130133,-88.73798990810064,58.97435897435897,3771.4285714285716,3732.1428571428573,3788.6666666666665,0.0
2020-05-19,4000.0,4040.0,3940.0,3950.0,77238800,0.010178204915755273,1.387514457829675,483.8162295081967,5.636522703741172,-66.27713303352175,57.89473684210526,3801.4285714285716,3749.285714285714,3789.3333333333335,0.1680583533333333
2020-05-20,3950.0,3980.0,3870.0,3970.0,38965700,0.005050515786068743,1.3882033424796685,483.442131147541,5.632730028352213,-46.32885903738679,57.615894039735096,3808.5714285714284,3765.714285714286,3791.6666666666665,0.181880235
2020-05-26,3970.0,4360.0,3970.0,4330.0,116041900,0.08680144731529893,1.392336650379629,481.1975409836066,5.609973976018452,-1.453956515772461,67.58241758241758,3881.4285714285716,3811.4285714285716,3801.6666666666665,0.20761804
2020-05-27,4350.0,4390.0,4220.0,4350.0,68841200,0.00460830308619542,1.3930255350296226,480.82344262295084,5.606181300629492,35.316453796212954,64.88095238095238,3970.0,3847.1428571428573,3811.3333333333335,0.3933897
2020-05-28,4370.0,4580.0,4350.0,4540.0,86825700,0.04275116695266412,1.3937144196796158,480.4493442622951,5.602388625240532,78.87940827088869,78.52760736196319,4108.571428571428,3913.5714285714284,3834.3333333333335,0.37777305
2020-05-29,4520.0,4770.0,4470.0,4770.0,164786500,0.0494192928469932,1.3944033043296093,480.0752459016394,5.598595949851572,130.45859587046834,81.18279569892474,4260.0,3996.4285714285716,3857.0,0.0
2020-06-02,4760.0,4950.0,4630.0,4730.0,72425900,-0.008421102396408031,1.397158842929583,478.5788524590164,5.583425248295732,166.19204944996272,79.14438502673796,4377.142857142857,4074.285714285714,3882.6666666666665,0.0
2020-06-03,4750.0,4950.0,4680.0,4890.0,76654100,0.03326710098293795,1.3978477275795764,478.2047540983607,5.579632572906771,205.05795126352587,79.79274611398964,4511.428571428572,4156.428571428572,3913.6666666666665,0.2396623399999999
2020-06-04,4950.0,4960.0,4740.0,4760.0,82711000,-0.02694463524345103,1.39853661222957,477.83065573770494,5.575839897517811,222.8012310175891,72.34042553191489,4624.285714285715,4216.428571428572,3945.0,0.1293663633333333
2020-06-05,4780.0,5025.0,4670.0,5000.0,63578800,0.04919024419077189,1.3992254968795632,477.4565573770492,5.572047222128852,253.30891480191076,79.20792079207921,4720.0,4300.714285714285,3991.0,0.13411378
2020-06-08,5250.0,5250.0,4990.0,5025.0,53808200,0.004987541511038529,1.4012921508295435,476.334262295082,5.560669195961971,276.31853697137194,83.12020460358056,4816.428571428572,4393.214285714285,4031.8333333333335,0.43477038
2020-06-09,5100.0,5125.0,4980.0,5000.0,43049500,-0.004987541511038529,1.401981035479537,475.96016393442625,5.556876520573011,289.2027875375152,89.28571428571428,4882.142857142857,4495.357142857143,4074.5,0.19120868
2020-06-10,5025.0,5025.0,4650.0,4850.0,39812900,-0.030459207484708983,1.4026699201295305,475.5860655737705,5.553083845184051,284.03571561597437,81.14754098360656,4893.571428571428,4576.785714285715,4114.833333333333,0.110805154
2020-06-11,4840.0,4840.0,4660.0,4700.0,53920100,-0.03141619623337988,1.4033588047795238,475.2119672131148,5.549291169795091,264.7847536761237,72.19101123595506,4889.285714285715,4633.214285714285,4150.166666666667,0.274888625
2020-06-12,4590.0,4820.0,4400.0,4790.0,45837700,0.018967902706812367,1.4040476894295173,474.83786885245905,5.5454984944061305,253.8640882967411,72.95081967213115,4875.0,4693.214285714285,4184.5,0.185856625
2020-06-15,4800.0,4850.0,4700.0,4740.0,42880500,-0.0104932757158398,1.4061143433794976,473.7155737704918,5.534120468239251,238.42636940068041,70.6989247311828,4872.142857142857,4748.214285714285,4221.5,0.40909675
2020-06-16,4800.0,5000.0,4800.0,4970.0,38736700,0.0473827044015529,1.4068032280294909,473.3414754098361,5.530327792850291,241.96175921828853,68.4971098265896,4867.857142857143,4793.928571428572,4263.5,0.1613851266666666
2020-06-17,4990.0,5000.0,4910.0,4970.0,24744500,0.0,1.4074921126794844,472.96737704918036,5.52653511746133,241.97425256008137,68.12865497076024,4860.0,4838.214285714285,4304.5,0.29505105
2020-06-18,4970.0,4970.0,4800.0,4800.0,40331900,-0.034803922194692305,1.4081809973294779,472.5932786885246,5.522742442072371,225.66524588986067,57.692307692307686,4831.428571428572,4856.785714285715,4341.5,0.27349672
2020-06-19,4830.0,4910.0,4800.0,4890.0,62874800,0.01857638557293484,1.4088698819794712,472.21918032786886,5.51894976668341,217.49533757684003,53.87096774193549,4837.142857142857,4865.357142857143,4376.166666666667,0.1981556957142857
2020-06-22,4930.0,4940.0,4850.0,4890.0,25097200,0.0,1.4109365359294515,471.09688524590166,5.50757174051653,208.61583291476654,55.29801324503312,4864.285714285715,4876.785714285715,4418.833333333333,0.31857121
2020-06-23,4890.0,4940.0,4850.0,4900.0,29490500,0.0020429016298013636,1.411625420579445,470.7227868852459,5.503779065127571,200.07928843120771,50.367647058823536,4880.0,4877.5,4461.833333333333,0.23451166
2020-06-24,4920.0,5050.0,4900.0,5000.0,55421700,0.020202707317519497,1.4123143052294385,470.34868852459016,5.49998638973861,199.08821467991493,59.02255639097744,4917.142857142857,4894.642857142857,4507.166666666667,0.42331234
2020-06-25,4840.0,4920.0,4800.0,4900.0,34952700,-0.020202707317519497,1.4130031898794317,469.9745901639344,5.49619371434965,188.06571285562768,45.7983193277311,4907.142857142857,4887.5,4545.833333333333,0.06604938
2020-06-26,4950.0,4950.0,4900.0,4900.0,24019200,0.0,1.4136920745294252,469.6004918032787,5.49240103896069,177.2866505960792,44.63519313304721,4897.142857142857,4878.571428571428,4578.5,0.0
2020-06-29,4900.0,4900.0,4750.0,4800.0,29368700,-0.020619287202736203,1.4157587284794055,468.4781967213115,5.48102301279381,158.84394767938284,41.935483870967744,4897.142857142857,4864.285714285715,4611.166666666667,0.2319960525
2020-06-30,4840.0,4880.0,4800.0,4800.0,25197000,0.0,1.4164476131293988,468.10409836065577,5.477230337404849,142.58434912437133,47.706422018348626,4884.285714285715,4860.714285714285,4646.833333333333,0.041857794
2020-07-01,4800.0,4860.0,4770.0,4810.0,22586000,0.0020811662038244805,1.4171364977793923,467.73,5.47343766201589,129.01817533768826,55.78947368421053,4872.857142857143,4868.571428571428,4688.166666666667,0.0
2020-07-02,4830.0,4890.0,4810.0,4870.0,26575000,0.012396852976827688,1.4178253824293858,467.35590163934427,5.46964498662693,121.70543889128203,54.34782608695652,4868.571428571428,4874.285714285715,4726.833333333333,0.28467038
2020-07-03,4880.0,4910.0,4840.0,4850.0,20400200,-0.004115232145105452,1.418514267079379,466.9818032786885,5.4658523112379696,112.99368881057944,56.17977528089887,4847.142857142857,4882.142857142857,4758.166666666667,0.0
2020-07-06,4860.0,4900.0,4840.0,4840.0,17783800,-0.0020639842208520776,1.4205809210293594,465.8595081967213,5.45447428507109,104.08284542757156,40.29850746268656,4838.571428571428,4872.857142857143,4787.833333333333,0.0
2020-07-07,4900.0,4910.0,4800.0,4830.0,46178600,-0.002068253064058112,1.421269805679353,465.48540983606557,5.450681609682129,95.11756533629705,39.70588235294118,4828.571428571428,4862.857142857143,4816.5,0.13778188
